lng,lat,pr
103.75869383673484,36.12374378344813,-153.18082513234987
103.75935988160893,36.12374378344813,-151.5698954294168
103.76002592648302,36.12374378344813,-147.46738584503635
103.7606919713571,36.12374378344813,-129.50703789662583
103.7613580162312,36.12374378344813,-129.62308136312112
103.7620240611053,36.12374378344813,-128.73854814210074
103.76269010597939,36.12374378344813,-128.85344393702428
103.76335615085348,36.12374378344813,-128.9706254322293
103.76402219572756,36.12374378344813,-130.0872189020359
103.76468824060166,36.12374378344813,-130.20323021849967
103.76535428547575,36.12374378344813,-130.32147350057343
103.76602033034985,36.12374378344813,-130.43632392986183
103.76668637522394,36.12374378344813,-129.55338988058435
103.76735242009802,36.12374378344813,-129.66986896205685
103.76801846497212,36.12374378344813,-151.65681871853798
103.76868450984621,36.12374378344813,-151.20829376502155
103.63547553502788,36.12320304949949,-114.77484166230727
103.63614157990197,36.12320304949949,-117.18195738670717
103.63680762477607,36.12320304949949,-116.9131036047626
103.63747366965015,36.12320304949949,-116.22575506951956
103.63813971452424,36.12320304949949,-111.33000689273113
103.63880575939834,36.12320304949949,-122.12505093923346
103.63947180427243,36.12320304949949,-117.34956513615529
103.64013784914653,36.12320304949949,-121.60885601602614
103.6408038940206,36.12320304949949,-119.05250939119098
103.6414699388947,36.12320304949949,-107.61150306225521
103.6421359837688,36.12320304949949,-117.30354812391859
103.64280202864289,36.12320304949949,-108.52330922327837
103.64346807351698,36.12320304949949,-107.25850420414763
103.64413411839107,36.12320304949949,-107.14062087272877
103.64480016326516,36.12320304949949,-108.02510588732954
103.64546620813925,36.12320304949949,-107.90901373158519
103.64613225301335,36.12320304949949,-110.68937439097425
103.64679829788744,36.12320304949949,-119.05958007388477
103.64746434276152,36.12320304949949,-107.56024533591102
103.64813038763562,36.12320304949949,-107.44484571537862
103.64879643250971,36.12320304949949,-107.32887007964268
103.6494624773838,36.12320304949949,-107.21231264950463
103.6501285222579,36.12320304949949,-107.09825790281164
103.65079456713198,36.12320304949949,-107.4836405212675
103.65146061200608,36.12320304949949,-107.36845492635896
103.65212665688017,36.12320304949949,-107.75583168549949
103.65279270175427,36.12320304949949,-107.6426598784563
103.65345874662836,36.12320304949949,-107.52893413514094
103.65412479150244,36.12320304949949,-107.41783119547395
103.65479083637653,36.12320304949949,-107.30619443497994
103.65545688125063,36.12320304949949,-107.19401869914145
103.65612292612472,36.12320304949949,-107.28452692859427
103.65678897099882,36.12320304949949,-107.17451674360971
103.6574550158729,36.12320304949949,-107.86398321171535
103.65812106074699,36.12320304949949,-107.75619544438598
103.65878710562109,36.12320304949949,-121.41310715896948
103.65945315049518,36.12320304949949,-122.18824309810753
103.66011919536928,36.12320304949949,-113.2158908284136
103.66078524024336,36.12320304949949,-107.32664422824
103.66145128511745,36.12320304949949,-107.21967926403829
103.66211732999155,36.12320304949949,-107.11558523947323
103.66278337486564,36.12320304949949,-107.76102276377524
103.66344941973973,36.12320304949949,-107.65938325444318
103.66411546461381,36.12320304949949,-107.8072971728983
103.66478150948791,36.12320304949949,-107.70476057761923
103.665447554362,36.12320304949949,-107.60520987665805
103.6661135992361,36.12320304949949,-107.50523080872338
103.66677964411019,36.12320304949949,-108.15828935772615
103.66744568898427,36.12320304949949,-108.06094174653848
103.66811173385837,36.12320304949949,-110.16764623140115
103.66877777873246,36.12320304949949,-110.33752325833736
103.66944382360656,36.12320304949949,-108.95733302150406
103.67010986848065,36.12320304949949,-108.13751428460766
103.67077591335473,36.12320304949949,-107.83933253217666
103.67144195822883,36.12320304949949,-113.55788288282986
103.67210800310292,36.12320304949949,-108.66087731711582
103.67277404797701,36.12320304949949,-108.57113307737754
103.67344009285111,36.12320304949949,-121.55158120031673
103.67410613772519,36.12320304949949,-111.69467599353099
103.67477218259928,36.12320304949949,-114.70971698796919
103.67543822747338,36.12320304949949,-123.70922356101376
103.67610427234747,36.12320304949949,-113.70466220180232
103.67677031722157,36.12320304949949,-109.07675794205971
103.67743636209565,36.12320304949949,-114.89204844751362
103.67810240696974,36.12320304949949,-118.95161236806486
103.67876845184384,36.12320304949949,-111.92360875310048
103.67943449671793,36.12320304949949,-121.34288705095008
103.68010054159203,36.12320304949949,-109.70268271730971
103.6807665864661,36.12320304949949,-109.88537890679959
103.6814326313402,36.12320304949949,-109.81787957171059
103.6820986762143,36.12320304949949,-110.50018357269343
103.68276472108839,36.12320304949949,-118.12666913074594
103.68343076596248,36.12320304949949,-110.37555963998
103.68409681083656,36.12320304949949,-118.12549896198422
103.68476285571066,36.12320304949949,-116.67144218432158
103.68542890058475,36.12320304949949,-111.20071852049938
103.68609494545885,36.12320304949949,-114.91255693064525
103.68676099033294,36.12320304949949,-111.69364572833133
103.68742703520702,36.12320304949949,-111.64376513578382
103.68809308008112,36.12320304949949,-111.99762627280134
103.68875912495521,36.12320304949949,-111.95139560635002
103.6894251698293,36.12320304949949,-112.50507277037475
103.6900912147034,36.12320304949949,-112.46252888789316
103.69075725957748,36.12320304949949,-112.82378491563098
103.69142330445158,36.12320304949949,-113.28886001669002
103.69208934932567,36.12320304949949,-113.2538825419844
103.69275539419976,36.12320304949949,-126.68479493308936
103.69342143907386,36.12320304949949,-113.88766996992874
103.69408748394794,36.12320304949949,-114.41035103111794
103.69475352882203,36.12320304949949,-114.45849840063666
103.69541957369613,36.12320304949949,-114.94283048218469
103.69608561857022,36.12320304949949,-115.58995448070496
103.69675166344432,36.12320304949949,-115.57036197192801
103.6974177083184,36.12320304949949,-116.15467606093102
103.69808375319249,36.12320304949949,-116.13897955313472
103.69874979806659,36.12320304949949,-116.86050020952028
103.69941584294068,36.12320304949949,-116.85264399481083
103.70008188781478,36.12320304949949,-117.6364851228327
103.70074793268886,36.12320304949949,-118.65045468980603
103.70141397756295,36.12320304949949,-118.64652359178771
103.70208002243704,36.12320304949949,-119.5036235917877
103.70274606731114,36.12320304949949,-119.50755468980601
103.70341211218523,36.12320304949949,-120.3685851228327
103.70407815705931,36.12320304949949,-121.85264399481083
103.70474420193341,36.12320304949949,-121.86050020952028
103.7054102468075,36.12320304949949,-123.03897955313471
103.7060762916816,36.12320304949949,-123.05467606093102
103.70674233655569,36.12320304949949,-125.50786197192801
103.70740838142977,36.12320304949949,-125.52745448070496
103.70807442630387,36.12320304949949,-126.75243048218468
103.70874047117796,36.12320304949949,-128.07739993345476
103.70940651605206,36.12320304949949,-128.10475103111793
103.71007256092615,36.12320304949949,-128.52096996992873
103.71073860580023,36.12320304949949,-128.55215233298085
103.71140465067433,36.12320304949949,-128.7538825419844
103.71207069554842,36.12320304949949,-128.78886001669002
103.71273674042251,36.12320304949949,-129.823784915631
103.71340278529661,36.12320304949949,-130.86252888789315
103.71406883017069,36.12320304949949,-130.90507277037474
103.71473487504478,36.12320304949949,-130.95139560635002
103.71540091991888,36.12320304949949,-130.99762627280134
103.71606696479297,36.12320304949949,-130.04376513578381
103.71673300966707,36.12320304949949,-130.09364572833132
103.71739905454115,36.12320304949949,-129.1472438023456
103.71806509941524,36.12320304949949,-129.20071852049938
103.71873114428934,36.12320304949949,-130.00787661766876
103.71939718916343,36.12320304949949,-130.06489444942807
103.72006323403753,36.12320304949949,-128.87555963998
103.7207292789116,36.12320304949949,-128.43606684808609
103.7213953237857,36.12320304949949,-128.50018357269343
103.7220613686598,36.12320304949949,-127.6587795717106
103.72272741353389,36.12320304949949,-127.72627890679959
103.72339345840798,36.12320304949949,-127.30268271730972
103.72405950328206,36.12320304949949,-127.37351475625884
103.72472554815616,36.12320304949949,-125.64784225016851
103.72539159303025,36.12320304949949,-125.72193272998354
103.72605763790435,36.12320304949949,-124.99578770247251
103.72672368277844,36.12320304949949,-125.07675794205971
103.72738972765252,36.12320304949949,-125.15378537868425
103.72805577252662,36.12320304949949,-125.23420783235608
103.72872181740071,36.12320304949949,-124.31798927611494
103.7293878622748,36.12320304949949,-124.40146970021283
103.7300539071489,36.12320304949949,-124.4846512599846
103.73071995202298,36.12320304949949,-124.57113307737754
103.73138599689707,36.12320304949949,-124.66087731711582
103.73205204177117,36.12320304949949,-124.7502762530388
103.73271808664526,36.12320304949949,-131.31035181115368
103.73338413151936,36.12320304949949,-124.93159038465606
103.73405017639344,36.12320304949949,-125.02348335876152
103.73471622126753,36.12320304949949,-125.11852756054664
103.73538226614163,36.12320304949949,-125.2131845574187
103.73604831101572,36.12320304949949,-125.31094174653848
103.73671435588982,36.12320304949949,-125.40828935772615
103.7373804007639,36.12320304949949,-125.50523080872338
103.73804644563799,36.12320304949949,-125.60520987665805
103.73871249051209,36.12320304949949,-125.70476057761923
103.73937853538618,36.12320304949949,-136.3966554067568
103.74004458026027,36.12320304949949,-146.66703106132144
103.74071062513435,36.12320304949949,-125.89473988131664
103.74137667000845,36.12320304949949,-126.11558523947323
103.74204271488254,36.12320304949949,-126.21967926403829
103.74270875975664,36.12320304949949,-126.32664422824
103.74337480463073,36.12320304949949,-126.43311901760825
103.74404084950481,36.12320304949949,-126.53910810418199
103.74470689437891,36.12320304949949,-126.64790531010945
103.745372939253,36.12320304949949,-126.75619544438598
103.7460389841271,36.12320304949949,-148.49465062226497
103.74670502900119,36.12320304949949,-149.33345434377432
103.74737107387527,36.12320304949949,-134.66772026863458
103.74803711874937,36.12320304949949,-136.77827797239425
103.74870316362346,36.12320304949949,-139.4578353631469
103.74936920849755,36.12320304949949,-152.61457238581548
103.75003525337165,36.12320304949949,-155.2862817280108
103.75070129824573,36.12320304949949,-133.76187638404906
103.75136734311982,36.12320304949949,-127.75583168549949
103.75203338799392,36.12320304949949,-127.86845492635896
103.75269943286801,36.12320304949949,-127.9836405212675
103.75336547774211,36.12320304949949,-128.09825790281164
103.75403152261619,36.12320304949949,-151.0099710410095
103.75469756749028,36.12320304949949,-147.43144622722497
103.75536361236438,36.12320304949949,-155.43825437650526
103.75602965723847,36.12320304949949,-169.21527124119734
103.75669570211257,36.12320304949949,-166.67089443145306
103.75736174698665,36.12320304949949,-155.42774679186422
103.75802779186074,36.12320304949949,-128.9090137315852
103.75869383673484,36.12320304949949,-151.85404619731776
103.75935988160893,36.12320304949949,-148.05989927099407
103.76002592648302,36.12320304949949,-129.25850420414764
103.7606919713571,36.12320304949949,-129.3757924632124
103.7613580162312,36.12320304949949,-128.4924916275839
103.7620240611053,36.12320304949949,-128.61150306225522
103.76269010597939,36.12320304949949,-128.72702725192698
103.76335615085348,36.12320304949949,-129.84484643284412
103.76402219572756,36.12320304949949,-129.96207118725994
103.76468824060166,36.12320304949949,-130.08154496921603
103.76535428547575,36.12320304949949,-130.197584548497
103.76602033034985,36.12320304949949,-129.31585649225843
103.76668637522394,36.12320304949949,-129.433529443746
103.76735242009802,36.12320304949949,-129.55338988058435
103.76801846497212,36.12320304949949,-151.0763542512421
103.76868450984621,36.12320304949949,-150.11675961731254
103.63547553502788,36.122662315550855,-114.12793080973333
103.63614157990197,36.122662315550855,-114.10672321660365
103.63680762477607,36.122662315550855,-114.97288958482082
103.63747366965015,36.122662315550855,-108.38747205166626
103.63813971452424,36.122662315550855,-108.07586965048193
103.63880575939834,36.122662315550855,-112.80304543019422
103.63947180427243,36.122662315550855,-121.54443502937241
103.64013784914653,36.122662315550855,-111.1359374950908
103.6408038940206,36.122662315550855,-107.45495525428875
103.6414699388947,36.122662315550855,-114.8139461903372
103.6421359837688,36.122662315550855,-114.9341150121332
103.64280202864289,36.122662315550855,-107.24380145431712
103.64346807351698,36.122662315550855,-107.1258433140154
103.64413411839107,36.122662315550855,-107.00728326708835
103.64480016326516,36.122662315550855,-108.08687329810236
103.64546620813925,36.122662315550855,-111.39452583316023
103.64613225301335,36.122662315550855,-114.2260174763327
103.64679829788744,36.122662315550855,-115.21300624992044
103.64746434276152,36.122662315550855,-118.35249030027218
103.64813038763562,36.122662315550855,-107.30131716870763
103.64879643250971,36.122662315550855,-107.18462108918033
103.6494624773838,36.122662315550855,-107.06733594618242
103.6501285222579,36.122662315550855,-106.95256554701952
103.65079456713198,36.122662315550855,-107.3372254125421
103.65146061200608,36.122662315550855,-107.22130985803712
103.65212665688017,36.122662315550855,-107.10481311328324
103.65279270175427,36.122662315550855,-107.49090151753941
103.65345874662836,36.122662315550855,-107.37642870187
103.65412479150244,36.122662315550855,-107.26459235621677
103.65479083637653,36.122662315550855,-107.14899632284717
103.65545688125063,36.122662315550855,-107.03605721882204
103.65612292612472,36.122662315550855,-107.12581675767788
103.65678897099882,36.122662315550855,-107.01178492010278
103.6574550158729,36.122662315550855,-106.90047265104319
103.65812106074699,36.122662315550855,-107.59192188974438
103.65878710562109,36.122662315550855,-111.12553969296401
103.65945315049518,36.122662315550855,-115.92312273118266
103.66011919536928,36.122662315550855,-114.07546778840172
103.66078524024336,36.122662315550855,-112.7769949210643
103.66145128511745,36.122662315550855,-107.048179463211
103.66211732999155,36.122662315550855,-106.94331251687115
103.66278337486564,36.122662315550855,-107.58797012095928
103.66344941973973,36.122662315550855,-107.48214794461143
103.66411546461381,36.122662315550855,-107.62927843722284
103.66478150948791,36.122662315550855,-107.52595145942644
103.665447554362,36.122662315550855,-107.42216292421197
103.6661135992361,36.122662315550855,-107.32139137782855
103.66677964411019,36.122662315550855,-115.25546794624653
103.66744568898427,36.122662315550855,-118.2593978369726
103.66811173385837,36.122662315550855,-107.77701045626839
103.66877777873246,36.122662315550855,-107.92804877123837
103.66944382360656,36.122662315550855,-107.83222057779551
103.67010986848065,36.122662315550855,-107.73956652490182
103.67077591335473,36.122662315550855,-107.64654151238412
103.67144195822883,36.122662315550855,-109.29953350773553
103.67210800310292,36.122662315550855,-114.85835667415392
103.67277404797701,36.122662315550855,-117.10000914636663
103.67344009285111,36.122662315550855,-113.18277612872853
103.67410613772519,36.122662315550855,-110.38366884549961
103.67477218259928,36.122662315550855,-112.0031195494542
103.67543822747338,36.122662315550855,-113.90972795015173
103.67610427234747,36.122662315550855,-122.20730624500008
103.67677031722157,36.122662315550855,-108.86638703108899
103.67743636209565,36.122662315550855,-123.78197628154383
103.67810240696974,36.122662315550855,-115.5770935136032
103.67876845184384,36.122662315550855,-112.12112733850661
103.67943449671793,36.122662315550855,-109.56036752677551
103.68010054159203,36.122662315550855,-109.48888170553172
103.6807665864661,36.122662315550855,-109.67095481192288
103.6814326313402,36.122662315550855,-114.74986330988352
103.6820986762143,36.122662315550855,-110.28450235250892
103.68276472108839,36.122662315550855,-111.0841417999583
103.68343076596248,36.122662315550855,-110.15489058694047
103.68409681083656,36.122662315550855,-110.09364572833132
103.68476285571066,36.122662315550855,-110.78608168505842
103.68542890058475,36.122662315550855,-119.05805229574756
103.68609494545885,36.122662315550855,-118.82969632521716
103.68676099033294,36.122662315550855,-111.59907048672574
103.68742703520702,36.122662315550855,-111.41602836246871
103.68809308008112,36.122662315550855,-111.76943458726505
103.68875912495521,36.122662315550855,-111.72274718753388
103.6894251698293,36.122662315550855,-112.27596578626331
103.6900912147034,36.122662315550855,-112.23299993345476
103.69075725957748,36.122662315550855,-112.59387100069432
103.69142330445158,36.122662315550855,-113.05467606093102
103.69208934932567,36.122662315550855,-113.01934399481082
103.69275539419976,36.122662315550855,-113.68789254529524
103.69342143907386,36.122662315550855,-122.67221272758394
103.69408748394794,36.122662315550855,-114.17880608101618
103.69475352882203,36.122662315550855,-114.15118089160939
103.69541957369613,36.122662315550855,-114.71077598754832
103.69608561857022,36.122662315550855,-115.3537468742193
103.69675166344432,36.122662315550855,-115.33395408421428
103.6974177083184,36.122662315550855,-122.95512730417026
103.69808375319249,36.122662315550855,-115.9022505080427
103.69874979806659,36.122662315550855,-116.6236505053335
103.69941584294068,36.122662315550855,-116.61571378287141
103.70008188781478,36.122662315550855,-117.39947434839065
103.70074793268886,36.122662315550855,-118.41340361356396
103.70141397756295,36.122662315550855,-118.4094322000372
103.70208002243704,36.122662315550855,-119.26653220003719
103.70274606731114,36.122662315550855,-119.27050361356396
103.70341211218523,36.122662315550855,-120.13157434839066
103.70407815705931,36.122662315550855,-121.61571378287141
103.70474420193341,36.122662315550855,-121.6236505053335
103.7054102468075,36.122662315550855,-122.80225050804269
103.7060762916816,36.122662315550855,-122.8181077035272
103.70674233655569,36.122662315550855,-125.27145408421428
103.70740838142977,36.122662315550855,-125.2912468742193
103.70807442630387,36.122662315550855,-126.5203759875483
103.70874047117796,36.122662315550855,-127.84558089160939
103.70940651605206,36.122662315550855,-127.87320608101618
103.71007256092615,36.122662315550855,-128.28969846418474
103.71073860580023,36.122662315550855,-128.32119254529525
103.71140465067433,36.122662315550855,-128.5193439948108
103.71207069554842,36.122662315550855,-128.554676060931
103.71273674042251,36.122662315550855,-129.59387100069432
103.71340278529661,36.122662315550855,-130.63299993345476
103.71406883017069,36.122662315550855,-130.6759657862633
103.71473487504478,36.122662315550855,-130.72274718753388
103.71540091991888,36.122662315550855,-130.76943458726504
103.71606696479297,36.122662315550855,-129.8160283624687
103.71673300966707,36.122662315550855,-129.8702699357015
103.71739905454115,36.122662315550855,-128.9205239794441
103.71806509941524,36.122662315550855,-129.72837467274243
103.71873114428934,36.122662315550855,-129.78608168505843
103.71939718916343,36.122662315550855,-128.59364572833132
103.72006323403753,36.122662315550855,-128.65489058694047
103.7207292789116,36.122662315550855,-128.21978684720096
103.7213953237857,36.122662315550855,-128.28450235250892
103.7220613686598,36.122662315550855,-127.43993810697843
103.72272741353389,36.122662315550855,-127.51185481192289
103.72339345840798,36.122662315550855,-127.08888170553173
103.72405950328206,36.122662315550855,-127.16036752677552
103.72472554815616,36.122662315550855,-125.4353789067996
103.72539159303025,36.122662315550855,-125.51014889821644
103.72605763790435,36.122662315550855,-124.78839928897915
103.72672368277844,36.122662315550855,-124.86638703108899
103.72738972765252,36.122662315550855,-124.94780868261785
103.72805577252662,36.122662315550855,-125.03262734041351
103.72872181740071,36.122662315550855,-124.11346952306081
103.7293878622748,36.122662315550855,-124.20134137610388
103.7300539071489,36.122662315550855,-124.28524120193848
103.73071995202298,36.122662315550855,-124.37246703795826
103.73138599689707,36.122662315550855,-124.46298041608642
103.73205204177117,36.122662315550855,-124.55314255787103
103.73271808664526,36.122662315550855,-124.64654151238412
103.73338413151936,36.122662315550855,-124.73956652490182
103.73405017639344,36.122662315550855,-124.83222057779551
103.73471622126753,36.122662315550855,-124.92804877123837
103.73538226614163,36.122662315550855,-125.02701045626839
103.73604831101572,36.122662315550855,-125.12204026064884
103.73671435588982,36.122662315550855,-125.22367823683614
103.7373804007639,36.122662315550855,-125.32139137782855
103.73804644563799,36.122662315550855,-125.42216292421197
103.73871249051209,36.122662315550855,-125.52595145942644
103.73937853538618,36.122662315550855,-125.62927843722284
103.74004458026027,36.122662315550855,-134.73219651420982
